Date,Open,High,Low,Close,Volume
2010-10-06,539.26,539.9499,529.941,534.35,5519000
2010-10-07,536.21,537.2,529.14,530.01,4786800
2010-10-08,532.77,537.605,527.62,536.35,5712600
2010-10-11,538.48,544.6,537.17,538.84,5247300
2010-10-12,540.12,545.9899,537.79,541.39,7499600
2010-10-13,547.0,547.493,542.33,543.3,6105000
2010-10-14,544.18,545.25,537.11,540.93,13254900
2010-10-15,599.27,601.64,591.6,601.45,29619900
2010-10-18,600.55,619.69,600.55,617.71,14182200
2010-10-19,608.85,614.82,602.86,607.83,9166600
2010-10-20,608.14,617.38,607.5,607.98,7043100
2010-10-21,611.51,616.0,606.0,611.99,5835100
2010-10-22,611.92,614.82,610.05,612.53,4507600
2010-10-25,615.5878,624.74,614.97,616.5,6310400
2010-10-26,613.1,621.23,611.03,618.6,5020700
2010-10-27,615.77,620.0,612.33,616.47,4479300
2010-10-28,620.05,621.0,613.3,618.58,4364200
2010-10-29,617.07,619.0,612.99,613.7,4552000
2010-11-01,615.73,620.66,611.21,615.0,6168000
2010-11-02,618.67,620.0,614.58,615.6,3991200
2010-11-03,617.5,621.83,613.5021,620.18,6754200
2010-11-04,624.64,629.92,622.1,624.27,7134400
2010-11-05,623.18,625.49,621.11,625.08,3527800
2010-11-08,624.02,629.49,623.13,626.77,4198300
2010-11-09,630.0,630.85,620.511,624.82,4469900
2010-11-10,622.08,623.0,617.51,622.88,4989000
2010-11-11,619.7,619.85,614.21,617.19,4518600
2010-11-12,613.99,616.9,601.2093,603.29,6779200
2010-11-15,603.08,604.0,594.05,595.47,6950800
2010-11-16,592.76,597.89,583.45,583.72,6608100
2010-11-17,585.0,589.5,581.369,583.55,4880100
2010-11-18,589.0,599.98,588.56,596.56,5174800
2010-11-19,597.0,597.89,590.34,590.83,4590400
2010-11-22,587.47,593.44,582.75,591.22,4368800
2010-11-23,587.01,589.01,578.2,583.01,4320800
2010-11-24,587.31,596.6,587.05,594.97,4788000
2010-11-26,590.46,592.98,587.0,590.0,2619500
2010-11-29,589.17,589.8,579.95,582.11,5713600
2010-11-30,574.32,574.32,553.31,555.71,14220500
2010-12-01,563.0,571.57,562.4,564.35,7500600
2010-12-02,568.6618,573.33,565.3501,571.82,5090700
2010-12-03,569.45,576.48,568.0,573.0,5257100
2010-12-06,580.57,582.0,576.61,578.36,4183400
2010-12-07,591.27,593.0,586.0,587.14,6078300
2010-12-08,591.97,592.52,583.69,590.54,3510200
2010-12-09,593.88,595.58,589.0,591.5,3734000
2010-12-10,593.14,593.99,590.29,592.21,3405900
2010-12-13,597.12,603.0,594.09,594.62,4792200
2010-12-14,597.09,598.29,592.48,594.91,3283300
2010-12-15,594.2,596.45,589.1501,590.3,4331000
2010-12-16,592.85,593.77,588.07,591.71,3190600
2010-12-17,591.0,592.56,587.67,590.8,6168000
2010-12-20,594.65,597.8799,588.6565,595.06,3942600
2010-12-21,598.57,604.7199,597.615,603.07,3755200
2010-12-22,604.0,607.0,603.28,605.49,2412500
2010-12-23,605.34,606.0,602.03,604.23,2219300
2010-12-27,602.74,603.78,599.5,602.38,2413700
2010-12-28,602.05,603.87,598.01,598.92,2127400
2010-12-29,602.0,602.41,598.92,601.0,2036300
2010-12-30,598.0,601.3340000000001,597.3901,598.86,1977000
2010-12-31,596.74,598.42,592.03,593.97,3075500
2011-01-03,596.48,605.59,596.48,604.35,4725600
2011-01-04,605.62,606.18,600.12,602.12,3645300
2011-01-05,600.07,610.33,600.05,609.07,5059500
2011-01-06,610.68,618.43,610.05,613.5,4111400
2011-01-07,615.91,618.25,610.13,616.44,4198100
2011-01-10,614.8,615.39,608.56,614.21,3155200
2011-01-11,617.71,618.8,614.5,616.01,2875700
2011-01-12,619.35,619.35,614.77,616.87,3262100
2011-01-13,616.97,619.67,614.16,616.69,2665300
2011-01-14,617.4,624.27,617.08,624.18,4726400
2011-01-18,626.06,641.99,625.27,639.63,7226700
2011-01-19,642.12,642.96,629.66,631.75,6805300
2011-01-20,632.21,634.08,623.29,626.77,10960600
2011-01-21,639.58,641.73,611.36,611.83,17790900
2011-01-24,607.57,612.49,601.23,611.08,9189200
2011-01-25,608.2,620.69,606.52,619.91,7286300
2011-01-26,620.33,622.49,615.28,616.5,4072100
2011-01-27,617.89,619.7,613.2519,616.79,4034300
2011-01-28,619.07,620.36,599.76,600.99,8453700
2011-01-31,603.6,604.47,595.55,600.36,5604100
2011-02-01,604.49,613.355,603.111,611.04,5485100
2011-02-02,611.0,614.34,607.53,612.0,3517800
2011-02-03,609.48,611.45,606.13,610.15,2987200
2011-02-04,610.15,611.442,606.61,610.98,3098400
2011-02-07,610.16,618.39,609.21,614.295,3595600
2011-02-08,614.93,619.6289,614.5123,618.38,3386400
2011-02-09,616.87,619.45,612.34,616.5,3681300
2011-02-10,613.9,617.5,611.56,616.44,4664100
2011-02-11,613.79,625.0,613.0,624.5,5174600
2011-02-14,623.34,629.639,620.04,628.15,4251700
2011-02-15,627.32,630.09,623.1,624.15,4179800
2011-02-16,625.63,626.5,622.1,624.22,3364600
2011-02-17,621.25,627.25,620.28,625.26,2954600
2011-02-18,626.0,631.18,624.18,630.08,6429300
2011-02-22,620.03,624.93,607.77,610.21,7272500
2011-02-23,610.33,614.7,604.0,611.32,5773400
2011-02-24,611.39,613.09,601.35,608.82,5417900
2011-02-25,611.86,614.72,609.5,610.04,3860900
2011-02-28,610.0,616.49,608.01,613.4,4558400
2011-03-01,617.78,619.22,599.3035,600.76,6639700
2011-03-02,599.8,606.0,595.19,600.79,4049300
2011-03-03,606.38,611.49,605.0,609.56,3886700
2011-03-04,608.33,608.98,600.2,600.62,6015900
2011-03-07,600.55,603.69,587.0,591.66,6918400
2011-03-08,592.93,597.98,590.2,592.31,4565200
2011-03-09,591.0,594.51,585.751,591.77,4297600
2011-03-10,585.44,586.62,579.45,580.3,6249900
2011-03-11,578.22,580.0,573.33,576.71,6057900
2011-03-14,572.8,578.29,568.02,569.99,5626500
2011-03-15,557.5,571.0,555.5,569.56,8003100
2011-03-16,568.01,569.79,551.2801,557.1,7589400
2011-03-17,564.48,569.0,560.54,561.36,5792800
2011-03-18,564.64,567.99,559.74,561.06,6590600
2011-03-21,570.22,579.8,569.02,576.5,6035700
2011-03-22,577.27,579.23,572.51,577.32,3770000
2011-03-23,575.19,582.45,572.0,582.16,3628700
2011-03-24,585.43,588.39,578.8,586.89,4193200
2011-03-25,586.88,586.91,579.24,579.74,5711000
2011-03-28,582.07,584.99,574.71,575.36,4432300
2011-03-29,576.0,581.89,573.01,581.73,3206300
2011-03-30,584.38,585.5,580.5819,581.84,2841700
2011-03-31,583.0,588.1612,581.74,586.76,4054700
2011-04-01,588.76,595.19,588.76,591.8,5221100
2011-04-04,593.0,594.74,583.1,587.68,4104800
2011-04-05,581.08,581.49,565.68,569.09,12082900
2011-04-06,572.18,575.16,568.0,574.18,5331200
2011-04-07,575.73,580.64,574.19,580.0,5057900
2011-04-08,584.8864,584.89,578.06,578.16,3799700
2011-04-11,576.2,578.1,573.0,577.37,3712600
2011-04-12,575.0,576.915,568.05,570.61,4167000
2011-04-13,575.51,577.6,571.75,576.28,4134600
2011-04-14,575.19,579.45,572.1,578.51,10901600
2011-04-15,545.29,545.75,530.06,530.7,28059300
2011-04-18,526.42,527.664,519.0,526.84,10069500
2011-04-19,529.95,530.88,520.9,521.53,5362800
2011-04-20,525.9,526.82,521.39,525.73,6113800
2011-04-21,527.49,528.28,522.39,525.1,4935200
2011-04-25,525.25,527.0,522.01,525.05,3258300
2011-04-26,526.52,537.4399,525.21,532.82,6993000
2011-04-27,538.0,538.11,534.35,537.76,4592200
2011-04-28,538.06,539.248,534.08,537.97,3996000
2011-04-29,540.0,544.1,538.51,544.1,8448500
2011-05-02,545.7,545.73,537.12,538.56,4263100
2011-05-03,537.13,542.01,529.63,533.89,4158800
2011-05-04,535.17,539.0,533.02,535.79,4229700
2011-05-05,533.86,539.4212,531.5,534.27,3991600
2011-05-06,538.15,541.46,535.18,535.3,4108000
2011-05-09,535.0,538.49,531.1,537.68,3893500
2011-05-10,540.0,544.43,537.54,542.66,4081700
2011-05-11,540.14,543.5471,533.69,535.45,4672900
2011-05-12,535.24,536.94,530.91,535.05,2893700
2011-05-13,534.61,535.92,529.05,529.55,4213100
2011-05-16,526.31,527.27,516.4,518.42,5910400
2011-05-17,515.43,531.22,515.03,530.46,6600500
2011-05-18,529.54,530.33,525.7,529.81,3902400
2011-05-19,532.73,536.54,529.72,531.25,4932400
2011-05-20,531.8,531.99,523.13,524.03,4630300
2011-05-23,516.6,520.0,513.4,518.39,4595400
2011-05-24,520.37,523.962,518.15,518.26,3796200
2011-05-25,517.33,522.77,517.25,519.67,2600500
2011-05-26,517.7,522.12,515.0,518.13,4232700
2011-05-27,518.48,521.79,516.3,520.9,3488100
2011-05-31,525.0,529.05,523.5,529.02,5369200
2011-06-01,528.04,533.1999,525.31,525.6,5905800
2011-06-02,527.57,530.3,522.48,528.06,4404500
2011-06-03,522.0,527.6,521.5,523.08,3493500
2011-06-06,525.18,526.8182,519.25,521.06,3880300
2011-06-07,522.89,524.63,518.99,519.03,3811300
2011-06-08,516.53,521.24,515.78,519.17,3303400
2011-06-09,520.0,520.0,515.64,516.73,3374800
2011-06-10,514.08,516.69,509.29,509.505,4874900
2011-06-13,510.0,510.2,502.17,504.73,4849700
2011-06-14,508.15,514.08,506.99,508.37,4678300
2011-06-15,505.03,508.35,500.61,502.95,4142400
2011-06-16,502.81,506.57,496.67,500.37,5508400
2011-06-17,506.18,506.69,484.8,485.02,10480300
2011-06-20,485.0,486.23,479.23,484.58,6051100
2011-06-21,487.19,493.94,484.73400000000004,493.0,5525200
2011-06-22,491.45,492.35,486.73,487.005,4809300
2011-06-23,482.13,482.86,473.73,480.22,9593700
2011-06-24,480.68,480.75,473.02,474.88,7603500
2011-06-27,474.0,488.4,473.6,482.8,6882500
2011-06-28,484.02,496.2075,484.02,493.65,5424700
2011-06-29,496.54,500.25,492.38,497.57,4681300
2011-06-30,501.99,506.67,501.5,506.38,4851900
2011-07-01,506.74,521.18,506.38,521.028,7266100
2011-07-05,525.3,535.4,525.3,532.44,7690700
2011-07-06,533.5,538.51,533.04,535.36,5385800
2011-07-07,541.0,550.68,535.88,546.6,7863100
2011-07-08,532.95,537.65,527.27,531.99,9530800
2011-07-11,528.18,535.98,525.5,527.28,5672900
2011-07-12,528.16,539.42,526.0,534.01,5676700
2011-07-13,537.0,544.0,536.484,538.26,5574800
2011-07-14,539.12,542.0,526.73,528.94,13285700
2011-07-15,597.5,600.25,588.1601,597.62,27436700
2011-07-18,592.49,602.05,592.0,594.94,8927600
2011-07-19,596.14,604.68,595.53,602.55,5929000
2011-07-20,602.18,602.83,595.35,595.35,4451100
2011-07-21,594.03,608.06,594.01,606.99,6932000
2011-07-22,605.39,619.5,604.27,618.23,7049300
2011-07-25,613.36,625.4092,613.0,618.98,6256900
2011-07-26,618.05,627.4992,617.2180000000001,622.52,4681100
2011-07-27,617.18,620.95,604.75,607.22,7860900
2011-07-28,605.19,615.98,603.0,610.94,6210500
2011-07-29,604.23,614.96,603.69,603.69,8266500
2011-08-01,611.22,615.5,599.18,606.77,7924200
2011-08-02,606.0,609.67,591.57,592.4,6394700
2011-08-03,594.27,603.0,583.626,601.17,7643700
2011-08-04,594.5,598.85,577.47,577.52,9819300
2011-08-05,582.545,590.0,562.0,579.04,11846300
2011-08-08,562.98,569.0,544.35,546.02,14978200
2011-08-09,561.0,574.61,541.01,573.41,12926400
2011-08-10,561.38,564.12,547.73,549.01,10728400
2011-08-11,553.82,568.5,548.41,562.13,9651500
2011-08-12,569.5,570.5,560.4,563.77,6302200
2011-08-15,553.43,564.99,546.05,557.23,14275500
2011-08-16,552.43,552.44,530.3,539.0,13864900
2011-08-17,540.03,543.69,530.77,533.15,8150000
2011-08-18,523.47,524.89,500.49,504.88,12568800
2011-08-19,499.34,514.87,490.86,490.92,10809100
2011-08-22,504.0,507.0,494.53,498.17,9801900
2011-08-23,503.5,521.41,499.05800000000005,518.82,8684900
2011-08-24,519.33,530.0,517.23,523.29,7181800
2011-08-25,530.38,537.27,518.3,520.04,6579400
2011-08-26,519.99,530.4540000000001,513.14,526.86,7185400
2011-08-29,534.56,539.45,533.562,539.08,4666900
2011-08-30,538.19,542.99,530.81,540.7,5972000
2011-08-31,544.74,546.3,536.0,540.96,5381200
2011-09-01,540.75,543.83,531.216,532.5,4826100
2011-09-02,524.47,527.9197,520.73,524.84,4797500
2011-09-06,510.8,522.76,510.5,522.18,5426100
2011-09-07,530.45,535.939,527.4,534.03,5506000
2011-09-08,533.8,539.1,531.9,534.96,4756200
2011-09-09,531.4,534.65,521.19,524.85,6531000
2011-09-12,520.67,531.99,517.5,530.12,5335400
2011-09-13,532.0,533.88,523.4,529.52,4703600
2011-09-14,532.59,536.95,525.82,532.07,5383400
2011-09-15,535.5,544.98,534.56,542.56,5915600
2011-09-16,544.8,546.84,543.14,546.68,7061500
2011-09-19,540.35,549.9,535.38,546.67,4931800
2011-09-20,549.4,558.52,542.67,546.625,5552600
2011-09-21,547.69,555.0,538.86,539.2,5023500
2011-09-22,526.25,528.7769999999999,514.0,520.66,8791700
2011-09-23,516.56,526.42,514.5,525.51,5549000
2011-09-26,527.25,532.93,513.25,531.89,5263100
2011-09-27,538.2,547.05,536.05,539.34,6015700
2011-09-28,541.5,544.02,527.7,528.84,4522000
2011-09-29,536.04,537.3,519.41,527.5,5807300
2011-09-30,520.21,524.0,514.38,515.04,5441700
2011-10-03,509.85,512.0,495.0,495.52,8939800
2011-10-04,490.03,503.44,480.596,501.9,8309200
2011-10-05,496.35,507.8,480.77,504.7,9059100
2011-10-06,507.5,515.23,502.6,514.71,6841700
2011-10-07,516.83,520.5,510.3,515.12,5706000
2011-10-10,525.18,537.47,523.2,537.17,4639700
2011-10-11,533.46,546.8,533.46,543.18,5701000
2011-10-12,548.13,555.23,544.63,548.5,6349200
2011-10-13,550.03,559.0,548.02,558.99,11363800
2011-10-14,599.47,599.6,587.57,591.68,17042700
2011-10-17,583.72,591.83,578.0,582.41,8008300
2011-10-18,580.19,592.56,577.4,590.51,7593900
2011-10-19,587.34,592.06,579.22,580.7,5857100
2011-10-20,581.9,588.89,579.51,583.67,6751200
2011-10-21,589.51,592.75,586.7,590.49,6775200
2011-10-24,586.72,599.97,586.5,596.42,6846900
2011-10-25,593.1,595.0,582.85,583.16,5075900
2011-10-26,589.55,590.18,572.86,586.31,5740400
2011-10-27,598.42,602.7,593.3,598.67,7553000
2011-10-28,594.52,602.3,594.25,600.14,5010900
2011-10-31,595.09,599.69,591.67,592.64,5110400
2011-11-01,580.1,585.51,576.75,578.65,6243900
2011-11-02,584.9,587.96,580.48,584.82,4237500
2011-11-03,587.0,597.5,583.72,597.5,5334200
2011-11-04,593.5,599.74,592.43,596.14,5663900
2011-11-07,593.32,608.78,592.23,608.33,6708000
2011-11-08,609.0,614.37,603.6,612.34,6052700
2011-11-09,604.26,609.39,598.66,600.95,7414500
2011-11-10,605.935,605.9473,591.56,595.08,5731000
2011-11-11,601.3,612.09,598.6,608.35,7946000
2011-11-14,608.0,618.08,607.78,613.0,6371000
2011-11-15,612.8,618.08,610.5,616.56,5346600
2011-11-16,612.08,618.3,610.61,611.47,5211700
2011-11-17,610.05,612.29,596.78,600.87,6979600
2011-11-18,602.0,604.5,593.75,594.88,6568800
2011-11-21,587.76,588.5,572.09,580.94,5996500
2011-11-22,580.0,584.97,575.24,580.0,4805700
2011-11-23,575.35,580.25,570.11,570.11,4646900
2011-11-25,565.19,574.27,561.33,563.0,3121600
2011-11-28,579.37,588.82,576.5,588.19,5652100
2011-11-29,587.88,590.36,581.33,582.93,3659900
2011-11-30,597.95,599.51,592.09,599.39,6787200
2011-12-01,600.0,616.0,599.0,613.77,7233900
2011-12-02,617.05,624.0,616.26,620.36,8163200
2011-12-05,627.64,631.9,622.4,625.65,6388600
2011-12-06,622.99,628.62,620.24,623.77,4648300
2011-12-07,621.68,625.66,618.1,623.39,4510000
2011-12-08,621.04,627.45,615.3,616.05,4821300
2011-12-09,618.0,629.13,617.01,627.42,5526800
2011-12-12,621.88,626.18,620.29,625.39,4363400
2011-12-13,628.76,636.5599,622.85,625.63,8048300
2011-12-14,621.8480000000001,624.32,612.49,618.07,7799500
2011-12-15,622.52,624.0,618.69,619.54,4812300
2011-12-16,624.32,629.32,621.47,625.96,8909600
2011-12-19,628.01,628.5,620.0,621.83,4282700
2011-12-20,628.0,631.84,627.99,630.37,4771600
2011-12-21,630.01,631.82,618.96,625.82,4990800
2011-12-22,627.95,631.73,627.01,629.7,3640900
2011-12-23,632.0,634.68,630.56,633.14,2904400
2011-12-27,632.05,644.49,632.0,640.25,3209500
2011-12-28,642.75,645.0,638.1,639.7,4250100
2011-12-29,641.49,643.0,635.2,642.4,3147600
2011-12-30,642.02,646.76,642.02,645.9,3561000
2012-01-03,652.94,668.15,652.37,665.41,7345600
2012-01-04,665.03,670.25,660.62,668.28,5722200
2012-01-05,662.13,663.97,656.23,659.01,6559200
2012-01-06,659.15,660.0,649.79,650.02,5380400
2012-01-09,646.5,647.0,621.23,622.46,11633500
2012-01-10,629.75,633.8,616.91,623.14,8782400
2012-01-11,623.5,629.39,621.124,625.96,4795200
2012-01-12,631.22,632.89,626.5,629.64,3746600
2012-01-13,626.26,626.95,621.06,624.99,4609900
2012-01-17,631.98,631.98,625.68,628.58,3814700
2012-01-18,626.63,634.0,622.12,632.91,5517800
2012-01-19,640.99,640.99,631.46,639.57,12597900
2012-01-20,590.53,591.0,581.7,585.99,21131400
2012-01-23,586.0,588.66,583.16,585.52,6818900
2012-01-24,586.32,587.68,578.0,580.93,6105400
2012-01-25,577.51,578.71,566.38,569.49,9965400
2012-01-26,571.98,574.48,564.55,568.1,6445900
2012-01-27,570.78,580.32,569.33,579.98,7227700
2012-01-30,578.05,580.0,573.4,577.69,4656300
2012-01-31,583.0,584.0,575.15,580.11,4280500
2012-02-01,584.94,585.5,579.14,580.83,4636700
2012-02-02,584.87,586.41,582.08,585.11,4824500
2012-02-03,590.66,597.07,588.05,596.33,6330600
2012-02-06,595.01,610.83,594.01,609.09,7351800
2012-02-07,607.15,609.39,603.7622,606.77,4180000
2012-02-08,608.64,611.35,604.7417,609.85,3669100
2012-02-09,612.02,614.5,609.0,611.46,4524800
2012-02-10,607.88,608.13,604.0,605.91,4645700
2012-02-13,610.5,613.8385,610.02,612.2,3628900
2012-02-14,611.54,612.0,604.76,609.76,3603700
2012-02-15,612.93,612.93,602.56,605.56,4846900
2012-02-16,602.82,608.81,597.73,606.52,5056700
2012-02-17,604.97,607.63,602.4,604.64,4893300
2012-02-21,603.87,617.88,602.88,614.0,4956600
2012-02-22,611.96,616.78,606.71,607.94,3930000
2012-02-23,605.6512,607.94,600.35,606.11,4105800
2012-02-24,607.35,611.65,605.51,609.9,3867300
2012-02-27,606.59,612.36,605.06,609.31,3624100
2012-02-28,610.0,619.77,607.68,618.39,5689500
2012-02-29,618.6,625.6,615.5,618.25,6267500
2012-03-01,622.26,625.7,618.15,622.4,4470900
2012-03-02,622.0,624.0,620.32,621.25,3143400
2012-03-05,620.43,622.49,611.38,614.25,3183400
2012-03-06,608.05,608.81,593.84,604.96,6342400
2012-03-07,609.05,611.1878,605.86,606.8,2526400
2012-03-08,610.04,611.5,606.35,607.14,2688300
2012-03-09,607.95,611.9,600.0,600.25,5335800
2012-03-12,600.0,607.0,599.26,605.15,3334600
2012-03-13,608.75,617.85,605.552,617.78,4487100
2012-03-14,615.0,622.78,613.46,615.99,5867900
2012-03-15,616.6,623.5,614.83,621.13,4865300
2012-03-16,620.89,625.908,620.05,625.04,6094800
2012-03-19,623.12,637.27,621.241,633.98,4341200
2012-03-20,630.92,636.06,627.27,633.49,3077900
2012-03-21,634.61,647.39,632.51,639.98,4934200
2012-03-22,638.5,648.8,631.0,646.05,4815500
2012-03-23,646.6,648.5,640.9,642.59,3876500
2012-03-26,645.0,649.49,639.54,649.33,3634700
2012-03-27,647.03,653.5,644.8,647.02,4010300
2012-03-28,652.03,658.5889999999999,651.08,655.76,5072700
2012-03-29,653.44,656.59,644.3,648.41,3844700
2012-03-30,651.75,653.49,641.0,641.24,4616700
2012-04-02,640.77,647.5,634.84,646.92,4563800
2012-04-03,645.41,647.95,638.64,642.62,4085700
2012-04-04,638.45,639.0,631.1,635.15,3251900
2012-04-05,632.24,636.43,628.57,632.32,4632700
2012-04-09,628.48,635.33,625.29,630.84,4361000
2012-04-10,633.52,634.5,624.55,626.86,4959000
2012-04-11,633.97,636.0,631.3,635.96,4393600
2012-04-12,642.35,653.14,640.26,651.01,11501600
2012-04-13,647.55,648.99,623.54,624.6,16302200
2012-04-16,623.0,623.81,601.66,606.07,11372800
2012-04-17,608.56,617.69,607.01,609.57,6041700
2012-04-18,608.05,612.8,602.81,607.45,5333600
2012-04-19,605.69,616.26,599.0,599.3,6582600
2012-04-20,604.25,608.85,595.83,596.06,6110600
2012-04-23,592.9,598.45,590.2,597.6,4391200
2012-04-24,598.24,606.63,597.32,601.27,3854300
2012-04-25,604.0,611.35,602.88,609.72,3638500
2012-04-26,610.91,618.0,609.7,615.47,4180800
2012-04-27,615.02,616.74,610.6,614.98,3269500
2012-04-30,612.99,616.082,600.61,604.85,4809700
2012-05-01,603.79,611.6,600.19,604.43,4000500
2012-05-02,601.2,608.11,600.61,607.26,3219700
2012-05-03,609.62,614.83,608.95,611.02,3732200
2012-05-04,605.92,607.8885,596.81,596.97,4410300
2012-05-07,595.0,610.57,595.0,607.55,3985000
2012-05-08,605.53,616.9,600.7,612.79,5349200
2012-05-09,606.82,616.38,601.81,609.15,4652900
2012-05-10,612.96,616.19,610.23,613.66,3068700
2012-05-11,610.35,614.55,604.77,605.23,4194600
2012-05-14,600.78,608.5,600.58,604.0,3645100
2012-05-15,605.35,615.0,603.75,611.11,4199900
2012-05-16,617.96,630.1,615.94,628.93,9660500
2012-05-17,633.83,637.85,621.23,623.05,6700800
2012-05-18,625.1,632.42,596.7,600.4,11935000
2012-05-21,600.51,615.694,600.0,614.11,6144600
2012-05-22,613.44,613.81,596.0,600.8,6097600
2012-05-23,601.65,609.6,597.12,609.46,6349800
2012-05-24,609.16,611.92,598.868,603.66,3778800
2012-05-25,601.0,601.73,588.28,591.53,7156600
2012-05-29,595.81,599.13,588.32,594.34,5206100
2012-05-30,588.16,591.9,583.53,588.23,3809500
2012-05-31,588.72,590.0,579.0,580.86,5930600
2012-06-01,571.79,572.65,568.35,570.98,6109600
2012-06-04,570.22,580.49,570.01,578.59,4860500
2012-06-05,575.45,578.13,566.47,570.41,4675100
2012-06-06,576.48,581.97,573.61,580.57,4187400
2012-06-07,587.6,587.89,577.25,578.23,3513400
2012-06-08,575.85,581.0,574.58,580.45,2817900
2012-06-11,584.21,585.3175,566.69,568.5,5316800
2012-06-12,569.77,570.3,558.58,565.1,6441900
2012-06-13,561.72,567.0,558.68,561.09,3904400
2012-06-14,561.3,565.07,556.5201,559.05,4685100
2012-06-15,560.34,564.52,557.09,564.51,5996300
2012-06-18,562.62,574.21,559.25,570.85,4988800
2012-06-19,573.59,584.28,573.1201,581.53,4148200
2012-06-20,579.81,580.0,573.51,577.51,4688700
2012-06-21,579.84,579.84,563.73,565.21,4018500
2012-06-22,568.0,571.48,565.82,571.48,4451300
2012-06-25,567.33,568.0925,557.35,560.7,3160000
2012-06-26,562.76,566.6,559.48,564.68,2697600
2012-06-27,567.7,573.988,566.02,569.3,3381200
2012-06-28,565.9,566.23,557.21,564.31,3837900
2012-06-29,574.96,580.13,572.2,580.07,5033900
2012-07-02,581.82,582.9998,576.5,580.47,3307600
2012-07-03,580.01,588.41,578.0,587.83,2376600
2012-07-05,588.76,600.06,588.54,595.92,4687100
2012-07-06,592.45,593.52,582.82,585.98,4319200
2012-07-09,584.95,588.6,581.25,586.01,3426700
2012-07-10,590.19,592.43,578.74,581.7,3842300
2012-07-11,576.3,577.85,564.94,571.19,6991600
2012-07-12,567.12,571.93,562.09,570.48,4614900
2012-07-13,572.15,579.1482,568.55,576.52,3948000
2012-07-16,576.37,579.19,571.7808,574.92,2922200
2012-07-17,578.43,580.67,568.4,576.73,3356800
2012-07-18,576.98,583.69,576.13,580.76,3093300
2012-07-19,586.14,598.48,586.0,593.06,9340000
2012-07-20,608.76,612.94,598.18,610.82,12914400
2012-07-23,600.48,618.35,598.25,615.51,7116200
2012-07-24,615.0,617.93,604.34,607.57,4014700
2012-07-25,608.32,613.38,605.37,607.99,3642300
2012-07-26,615.0,616.87,610.03,613.36,3367000
2012-07-27,618.89,635.0,617.5,634.96,7092300
2012-07-30,636.05,642.6,629.5,632.3,4369000
2012-07-31,628.26,636.5,628.22,632.97,3727400
2012-08-01,637.3,639.5084,631.38,632.68,3685500
2012-08-02,625.51,638.03,623.41,628.75,3951400
2012-08-03,640.0,643.72,636.14,641.33,3790400
2012-08-06,639.61,649.38,639.22,642.82,3561200
2012-08-07,641.79,644.26,636.47,640.54,3959600
2012-08-08,639.05,645.87,638.5,642.23,2641700
2012-08-09,644.51,646.37,641.5202,642.35,2138400
2012-08-10,638.59,642.24,636.13,642.0,2866300
2012-08-13,647.42,660.15,646.68,660.01,6529200
2012-08-14,659.25,672.85,659.0,668.66,7316000
2012-08-15,670.28,674.25,664.1,667.54,4816500
2012-08-16,667.51,674.64,667.08,672.87,3431900
2012-08-17,674.12,677.25,671.7,677.14,4351000
2012-08-20,675.5,678.87,672.66,675.54,3512600
2012-08-21,673.11,678.0,662.168,669.51,4439900
2012-08-22,667.38,680.6,666.698,677.18,3814500
2012-08-23,674.27,680.48,671.0,676.8,3564800
2012-08-24,675.6,680.45,674.08,678.63,2850300
2012-08-27,662.99,672.0,659.24,669.22,5222100
2012-08-28,665.0,677.62,664.74,677.25,4113000
2012-08-29,677.37,688.99,676.15,688.01,5974600
2012-08-30,684.24,687.39,680.18,681.68,3250500
2012-08-31,684.0,688.58,680.04,685.09,4249900
2012-09-04,684.55,685.0,673.5,681.04,3775400
2012-09-05,680.0,686.5,679.14,680.72,3412900
2012-09-06,685.96,699.89,684.7302,699.4,6080900
2012-09-07,700.0,712.25,697.67,706.15,6459500
2012-09-10,709.76,712.81,698.39,700.77,5114800
2012-09-11,697.96,700.65,691.0,692.19,3743800
2012-09-12,689.41,694.909,680.88,690.88,5279300
2012-09-13,693.09,709.0,690.54,706.04,5312600
2012-09-14,709.6,713.0,707.01,709.68,5231700
2012-09-17,708.11,712.88,705.0,709.98,3013500
2012-09-18,707.78,718.66,706.78,718.28,4129400
2012-09-19,717.5,728.56,716.41,727.5,6190400
2012-09-20,724.47,731.38,721.22,728.1166,5808900
2012-09-21,732.21,734.92,730.12,733.99,12705400
2012-09-24,731.0,750.04,730.25,749.38,7120400
2012-09-25,753.05,764.89,747.66,749.16,12104800
2012-09-26,749.85,761.24,741.0,753.46,11334400
2012-09-27,759.95,762.84,751.65,756.5,7854300
2012-09-28,754.15,759.3,751.15,754.5,5561400
2012-10-01,759.05,765.0,756.21,761.78,6329600
2012-10-02,765.2,765.99,750.27,756.99,5574800
2012-10-03,755.72,763.92,752.2,762.5,4412100
2012-10-04,762.75,769.89,759.4,768.05,4903400
2012-10-05,770.71,774.38,765.005,767.65,5466300
2012-10-08,761.0,763.58,754.15,757.84,3913200
2012-10-09,759.67,761.319,742.53,744.09,6000300
2012-10-10,741.86,747.528,738.29,744.56,4075700
2012-10-11,752.9,758.5,750.29,751.48,4763000
2012-10-12,751.85,754.87,744.1,744.75,4803500
2012-10-15,741.94,743.83,730.701,740.98,6032100
2012-10-16,740.13,746.99,736.4601,744.7,4112200
2012-10-17,743.95,756.34,740.26,755.49,4581200
