region,total_population,percent_white,percent_black,percent_asian,percent_hispanic,per_capita_income,median_rent,median_age
18031.0,25939.0,96.0,0.0,1.0,2.0,22046.0,530.0,39.1
18033.0,42253.0,96.0,0.0,1.0,3.0,22827.0,502.0,38.0
18035.0,117575.0,88.0,5.0,1.0,2.0,20854.0,528.0,34.8
18037.0,42103.0,92.0,0.0,0.0,6.0,25589.0,465.0,40.5
18039.0,198662.0,77.0,6.0,1.0,14.0,21109.0,601.0,35.1
18041.0,24112.0,96.0,1.0,0.0,1.0,18757.0,471.0,41.5
18043.0,75120.0,89.0,5.0,1.0,3.0,27185.0,574.0,39.2
18045.0,17108.0,96.0,0.0,0.0,2.0,23063.0,443.0,42.2
18047.0,23042.0,98.0,0.0,0.0,1.0,24085.0,471.0,40.2
18049.0,20698.0,93.0,1.0,0.0,4.0,21226.0,444.0,40.7
18051.0,33514.0,95.0,2.0,0.0,1.0,24258.0,428.0,40.2
18053.0,69671.0,86.0,7.0,1.0,4.0,20516.0,456.0,39.9
18055.0,33001.0,97.0,0.0,0.0,1.0,22235.0,404.0,41.7
18057.0,282977.0,86.0,3.0,5.0,4.0,39521.0,822.0,35.8
18059.0,70466.0,94.0,2.0,1.0,2.0,28111.0,658.0,39.4
18061.0,39213.0,96.0,1.0,1.0,2.0,23244.0,508.0,41.0
18063.0,148623.0,88.0,5.0,2.0,3.0,29830.0,743.0,37.0
18065.0,49275.0,95.0,2.0,0.0,2.0,20309.0,463.0,42.1
18067.0,82795.0,87.0,7.0,1.0,3.0,24071.0,500.0,41.0
18069.0,37044.0,96.0,0.0,1.0,2.0,22601.0,502.0,39.8
18071.0,42769.0,91.0,0.0,1.0,6.0,22568.0,518.0,38.7
18073.0,33398.0,92.0,1.0,0.0,5.0,24297.0,540.0,38.2
18075.0,21333.0,96.0,0.0,0.0,3.0,19236.0,368.0,39.1
18077.0,32449.0,94.0,2.0,1.0,2.0,21524.0,488.0,41.0
18079.0,28324.0,96.0,1.0,0.0,2.0,20109.0,474.0,38.4
18081.0,141796.0,92.0,2.0,2.0,3.0,28575.0,681.0,37.1
18083.0,38266.0,94.0,3.0,0.0,2.0,21047.0,440.0,39.2
18085.0,77527.0,90.0,1.0,1.0,8.0,24881.0,529.0,38.1
18087.0,37463.0,95.0,0.0,0.0,4.0,19356.0,501.0,30.6
18089.0,494250.0,55.0,25.0,1.0,17.0,23918.0,646.0,37.6
18091.0,111310.0,81.0,11.0,1.0,6.0,22852.0,556.0,39.4
18093.0,46053.0,96.0,0.0,1.0,1.0,22169.0,440.0,41.2
18095.0,131027.0,86.0,7.0,0.0,3.0,21527.0,518.0,39.4
18097.0,912242.0,59.0,27.0,2.0,9.0,24124.0,627.0,34.0
18099.0,47057.0,89.0,1.0,1.0,9.0,21933.0,508.0,38.4
18101.0,10269.0,98.0,0.0,1.0,0.0,22817.0,375.0,42.6
18103.0,36624.0,90.0,5.0,0.0,2.0,20475.0,440.0,40.1
18105.0,139634.0,86.0,3.0,6.0,3.0,23032.0,679.0,27.9
18107.0,38215.0,93.0,1.0,0.0,5.0,22679.0,499.0,39.8
18109.0,69217.0,97.0,0.0,1.0,1.0,25781.0,590.0,40.4
18111.0,14151.0,93.0,0.0,0.0,5.0,25594.0,509.0,42.7
18113.0,47509.0,88.0,0.0,1.0,10.0,21889.0,494.0,37.4
18115.0,6075.0,97.0,1.0,0.0,2.0,25443.0,533.0,44.4
18117.0,19829.0,96.0,2.0,0.0,1.0,18576.0,390.0,40.2
18119.0,21467.0,97.0,0.0,1.0,1.0,21318.0,486.0,43.0
18121.0,17210.0,95.0,3.0,0.0,1.0,20534.0,421.0,41.5
18123.0,19450.0,95.0,3.0,0.0,1.0,20934.0,422.0,40.8
18125.0,12780.0,99.0,0.0,0.0,0.0,22245.0,359.0,42.9
18127.0,165168.0,85.0,3.0,1.0,9.0,28669.0,722.0,38.8
18129.0,25713.0,97.0,1.0,0.0,1.0,29187.0,468.0,42.0
18131.0,13253.0,95.0,0.0,0.0,3.0,21641.0,437.0,41.8
18133.0,37799.0,92.0,4.0,1.0,2.0,21520.0,492.0,37.7
18135.0,25975.0,95.0,0.0,0.0,3.0,21592.0,419.0,41.2
18137.0,28636.0,97.0,0.0,1.0,2.0,22059.0,480.0,40.0
18139.0,17257.0,97.0,1.0,0.0,1.0,23396.0,444.0,40.7
18141.0,266694.0,75.0,13.0,2.0,8.0,23509.0,591.0,36.4
18143.0,24035.0,97.0,1.0,0.0,2.0,20481.0,535.0,39.4
18145.0,44511.0,93.0,1.0,1.0,4.0,24459.0,553.0,40.0
18147.0,20960.0,96.0,1.0,0.0,3.0,23641.0,381.0,42.5
18149.0,23267.0,95.0,0.0,0.0,3.0,19773.0,472.0,41.2
18151.0,34190.0,91.0,1.0,0.0,3.0,23975.0,528.0,40.5
18153.0,21321.0,93.0,5.0,0.0,2.0,19821.0,411.0,39.9
18155.0,10534.0,97.0,0.0,0.0,1.0,20019.0,521.0,40.6
18157.0,175628.0,80.0,4.0,7.0,8.0,23691.0,650.0,28.0
18159.0,15834.0,96.0,0.0,0.0,2.0,25093.0,497.0,42.7
18161.0,7420.0,97.0,0.0,0.0,0.0,20883.0,418.0,41.0
18163.0,180233.0,85.0,9.0,1.0,2.0,24378.0,538.0,37.6
18165.0,16098.0,97.0,0.0,0.0,1.0,22875.0,378.0,41.7
18167.0,108084.0,87.0,6.0,2.0,2.0,21192.0,514.0,36.0
18169.0,32650.0,95.0,1.0,0.0,2.0,21201.0,440.0,41.9
18171.0,8464.0,97.0,0.0,0.0,1.0,27390.0,480.0,43.2
18173.0,60163.0,94.0,1.0,1.0,2.0,29927.0,572.0,40.0
18175.0,28064.0,97.0,0.0,0.0,1.0,21370.0,440.0,39.7
18177.0,68557.0,89.0,4.0,1.0,3.0,21114.0,472.0,40.6
18179.0,27707.0,96.0,0.0,1.0,2.0,24269.0,466.0,40.9
18181.0,24542.0,91.0,0.0,0.0,7.0,23666.0,486.0,42.3
18183.0,33274.0,96.0,1.0,0.0,2.0,24613.0,502.0,40.3
19001.0,7588.0,97.0,0.0,0.0,1.0,25564.0,358.0,45.6
19003.0,3973.0,97.0,0.0,0.0,1.0,23707.0,346.0,46.9
19005.0,14242.0,92.0,0.0,0.0,6.0,24926.0,373.0,44.4
19007.0,12808.0,96.0,0.0,0.0,2.0,21599.0,382.0,44.6
19009.0,6002.0,98.0,0.0,0.0,1.0,30919.0,341.0,47.1
19011.0,25971.0,97.0,0.0,0.0,1.0,26624.0,436.0,40.4
19013.0,131468.0,84.0,9.0,1.0,4.0,24273.0,550.0,34.6
19015.0,26310.0,96.0,1.0,1.0,2.0,27149.0,488.0,40.7
19017.0,24387.0,96.0,2.0,0.0,1.0,28727.0,467.0,38.5
19019.0,20954.0,97.0,1.0,0.0,1.0,27038.0,459.0,39.1
19021.0,20350.0,66.0,2.0,5.0,24.0,22899.0,442.0,36.5
19023.0,14909.0,98.0,0.0,0.0,1.0,25269.0,420.0,43.5
19025.0,9952.0,96.0,1.0,0.0,1.0,25766.0,356.0,47.4
19027.0,20732.0,96.0,1.0,0.0,2.0,25430.0,409.0,42.2
19029.0,13793.0,96.0,0.0,0.0,2.0,25448.0,401.0,44.8
19031.0,18452.0,96.0,0.0,0.0,2.0,26567.0,486.0,42.8
19033.0,43932.0,92.0,1.0,1.0,4.0,27291.0,462.0,43.9
19035.0,12013.0,95.0,0.0,0.0,3.0,26330.0,362.0,47.2
19037.0,12379.0,96.0,0.0,0.0,2.0,24139.0,381.0,43.2
19039.0,9311.0,88.0,1.0,0.0,11.0,23472.0,443.0,41.0
19041.0,16604.0,95.0,0.0,1.0,3.0,29060.0,442.0,42.6
19043.0,17990.0,97.0,0.0,0.0,2.0,25074.0,389.0,45.0
19045.0,48896.0,92.0,3.0,1.0,3.0,25966.0,446.0,41.8
19047.0,17205.0,73.0,1.0,0.0,26.0,22748.0,389.0,39.1
19049.0,69526.0,88.0,1.0,3.0,6.0,35844.0,699.0,34.4
19051.0,8755.0,98.0,0.0,0.0,1.0,22210.0,383.0,38.0
19053.0,8308.0,94.0,2.0,1.0,2.0,18845.0,348.0,38.3
19055.0,17665.0,98.0,0.0,0.0,1.0,26261.0,386.0,41.9
19057.0,40301.0,89.0,5.0,0.0,3.0,24408.0,455.0,41.8
19059.0,16818.0,97.0,0.0,0.0,1.0,31790.0,475.0,48.4
19061.0,94411.0,93.0,1.0,1.0,2.0,26254.0,540.0,38.8
19063.0,10141.0,89.0,1.0,0.0,8.0,27908.0,420.0,40.5
19065.0,20822.0,95.0,1.0,0.0,2.0,23391.0,373.0,42.6
19067.0,16177.0,94.0,2.0,0.0,2.0,24590.0,378.0,43.7
19069.0,10623.0,87.0,0.0,0.0,11.0,26102.0,409.0,43.4
19071.0,7291.0,96.0,0.0,0.0,3.0,26930.0,400.0,46.0
19073.0,9255.0,96.0,0.0,0.0,2.0,26205.0,389.0,45.1
19075.0,12416.0,98.0,0.0,0.0,1.0,31164.0,413.0,42.3
19077.0,10843.0,96.0,1.0,0.0,2.0,28030.0,375.0,45.1
19079.0,15486.0,91.0,0.0,2.0,5.0,24510.0,438.0,42.0
19081.0,11243.0,95.0,0.0,0.0,4.0,25814.0,437.0,44.8
19083.0,17453.0,94.0,1.0,1.0,4.0,25153.0,400.0,44.0
19085.0,14729.0,97.0,0.0,0.0,1.0,26184.0,437.0,43.1
19087.0,20188.0,89.0,2.0,2.0,4.0,22687.0,430.0,40.3
19089.0,9560.0,97.0,1.0,0.0,1.0,24286.0,383.0,42.2
19091.0,9776.0,95.0,0.0,0.0,4.0,26746.0,424.0,44.1
19093.0,7099.0,97.0,0.0,1.0,2.0,25869.0,295.0,44.5
19095.0,16323.0,96.0,0.0,0.0,2.0,28068.0,403.0,42.1
19097.0,19737.0,97.0,0.0,0.0,1.0,24493.0,418.0,44.1
19099.0,36710.0,96.0,1.0,0.0,2.0,24905.0,513.0,42.1
19101.0,16800.0,85.0,1.0,7.0,3.0,27593.0,445.0,44.3
19103.0,134034.0,83.0,5.0,6.0,5.0,29592.0,709.0,29.5
19105.0,20637.0,95.0,2.0,0.0,1.0,26762.0,423.0,43.1
19107.0,10428.0,97.0,1.0,0.0,1.0,22243.0,363.0,44.0
19109.0,15437.0,97.0,0.0,0.0,2.0,29127.0,383.0,46.8
19111.0,35736.0,91.0,3.0,1.0,3.0,22649.0,408.0,42.8
19113.0,213425.0,89.0,4.0,2.0,3.0,29943.0,559.0,36.9
19115.0,11348.0,81.0,1.0,1.0,16.0,24272.0,424.0,39.7
19117.0,8840.0,98.0,0.0,0.0,1.0,21126.0,348.0,44.3
19119.0,11659.0,97.0,0.0,0.0,2.0,23683.0,382.0,38.0
19121.0,15606.0,97.0,0.0,0.0,1.0,27685.0,510.0,40.1
19123.0,22428.0,95.0,1.0,1.0,2.0,23788.0,450.0,39.3
19125.0,33318.0,95.0,1.0,1.0,2.0,25477.0,533.0,38.6
19127.0,40800.0,77.0,2.0,2.0,18.0,24117.0,491.0,38.9
19129.0,14983.0,95.0,1.0,0.0,3.0,27101.0,553.0,41.8
19131.0,10739.0,98.0,0.0,0.0,1.0,24518.0,373.0,44.6
19133.0,9208.0,96.0,0.0,0.0,1.0,24557.0,400.0,46.8
19135.0,8010.0,96.0,0.0,1.0,2.0,24508.0,384.0,42.3
19137.0,10625.0,95.0,0.0,0.0,3.0,22868.0,416.0,45.2
19139.0,42798.0,80.0,1.0,1.0,16.0,25038.0,535.0,38.2
19141.0,14249.0,94.0,0.0,1.0,4.0,28086.0,387.0,44.0
19143.0,6335.0,92.0,0.0,0.0,6.0,24653.0,408.0,43.7
19145.0,15838.0,92.0,2.0,1.0,3.0,23496.0,384.0,43.8
19147.0,9352.0,96.0,0.0,0.0,2.0,25055.0,353.0,42.9
19149.0,24923.0,95.0,0.0,0.0,3.0,27942.0,462.0,42.4
19151.0,7243.0,96.0,1.0,0.0,3.0,25556.0,358.0,47.4
19153.0,438307.0,80.0,6.0,4.0,8.0,30442.0,681.0,34.8
19155.0,92962.0,89.0,1.0,1.0,7.0,25847.0,600.0,38.6
19157.0,18804.0,93.0,1.0,2.0,3.0,25318.0,468.0,40.9
19159.0,5107.0,99.0,0.0,0.0,1.0,23324.0,297.0,46.0
19161.0,10227.0,96.0,1.0,0.0,2.0,26350.0,382.0,46.5
19163.0,167080.0,82.0,8.0,2.0,6.0,28948.0,571.0,37.4
19165.0,12088.0,96.0,0.0,1.0,2.0,26387.0,414.0,46.2
19167.0,34050.0,89.0,0.0,1.0,9.0,24324.0,445.0,33.2
19169.0,90750.0,87.0,2.0,6.0,3.0,25986.0,642.0,26.5
19171.0,17661.0,84.0,0.0,0.0,7.0,25311.0,433.0,42.2
19173.0,6256.0,92.0,0.0,1.0,7.0,23793.0,332.0,44.4
19175.0,12547.0,96.0,1.0,0.0,2.0,23007.0,415.0,41.3
19177.0,7517.0,97.0,0.0,0.0,1.0,21368.0,303.0,44.1
19179.0,35469.0,87.0,1.0,1.0,9.0,22699.0,446.0,39.8
19181.0,46631.0,96.0,1.0,0.0,2.0,29088.0,609.0,38.8
19183.0,21834.0,92.0,1.0,1.0,5.0,26459.0,502.0,42.0
19185.0,6382.0,97.0,0.0,0.0,1.0,22127.0,280.0,45.3
19187.0,37626.0,90.0,4.0,1.0,4.0,24203.0,448.0,40.0
19189.0,10732.0,94.0,1.0,1.0,3.0,24547.0,393.0,43.8
19191.0,21038.0,96.0,1.0,1.0,2.0,25062.0,454.0,40.6
19193.0,102155.0,77.0,3.0,2.0,14.0,23269.0,517.0,35.3
19195.0,7562.0,96.0,1.0,0.0,2.0,26187.0,368.0,44.0
19197.0,13092.0,89.0,0.0,0.0,10.0,25827.0,406.0,44.6
20001.0,13318.0,92.0,2.0,1.0,3.0,20552.0,368.0,40.9
20003.0,8021.0,95.0,0.0,0.0,0.0,22139.0,445.0,42.3
20005.0,16839.0,89.0,4.0,0.0,3.0,21909.0,411.0,36.1
20007.0,4898.0,95.0,0.0,0.0,3.0,26229.0,357.0,46.1
20009.0,27602.0,83.0,1.0,0.0,14.0,25800.0,384.0,39.8
20011.0,15004.0,92.0,3.0,1.0,2.0,19340.0,383.0,37.9
20013.0,9969.0,84.0,1.0,1.0,3.0,21046.0,341.0,41.8
20015.0,65786.0,91.0,2.0,1.0,4.0,27329.0,504.0,37.5
20017.0,2763.0,93.0,1.0,0.0,4.0,21775.0,304.0,45.8
20019.0,3614.0,89.0,1.0,0.0,3.0,21245.0,341.0,48.7
20021.0,21361.0,89.0,0.0,0.0,2.0,19580.0,367.0,40.5
20023.0,2708.0,93.0,0.0,1.0,6.0,23677.0,300.0,49.6
20025.0,2188.0,85.0,1.0,1.0,10.0,25385.0,381.0,43.9
20027.0,8500.0,95.0,1.0,0.0,2.0,24503.0,555.0,44.3
20029.0,9419.0,94.0,0.0,1.0,3.0,20467.0,357.0,42.0
20031.0,8516.0,95.0,0.0,0.0,2.0,27627.0,388.0,44.0
20033.0,1905.0,94.0,0.0,1.0,4.0,21041.0,274.0,44.9
20035.0,36232.0,82.0,3.0,2.0,9.0,21519.0,425.0,38.4
20037.0,39182.0,89.0,2.0,1.0,5.0,20974.0,488.0,32.9
20039.0,2933.0,96.0,1.0,0.0,1.0,27154.0,334.0,52.2
20041.0,19734.0,92.0,0.0,0.0,4.0,23895.0,423.0,41.5
20043.0,7905.0,91.0,3.0,1.0,2.0,22713.0,370.0,38.3
20045.0,112210.0,81.0,4.0,4.0,5.0,26342.0,686.0,28.6
20047.0,2998.0,79.0,1.0,1.0,19.0,24714.0,319.0,44.2
20049.0,2782.0,93.0,0.0,1.0,3.0,20322.0,249.0,49.5
20051.0,28746.0,91.0,1.0,1.0,5.0,24291.0,490.0,31.5
20053.0,6454.0,87.0,4.0,0.0,5.0,22789.0,358.0,44.0
20055.0,36920.0,46.0,2.0,4.0,47.0,21629.0,491.0,30.6
20057.0,34217.0,43.0,2.0,1.0,52.0,19994.0,474.0,30.3
20059.0,25870.0,92.0,1.0,0.0,4.0,22979.0,515.0,39.0
20061.0,35583.0,60.0,16.0,3.0,13.0,21408.0,785.0,26.8
20063.0,2835.0,97.0,1.0,0.0,1.0,26233.0,354.0,45.8
20065.0,2604.0,90.0,3.0,0.0,3.0,28146.0,309.0,49.7
20067.0,7869.0,53.0,0.0,0.0,45.0,26370.0,387.0,33.6
20069.0,6012.0,84.0,0.0,0.0,15.0,25537.0,394.0,35.1
20071.0,1202.0,82.0,1.0,0.0,15.0,32650.0,292.0,49.9
20073.0,6582.0,93.0,0.0,0.0,3.0,22280.0,308.0,47.0
20075.0,2645.0,70.0,0.0,0.0,29.0,24510.0,382.0,37.8
20077.0,5951.0,92.0,0.0,0.0,5.0,22820.0,370.0,43.5
20079.0,34722.0,84.0,1.0,1.0,11.0,23775.0,477.0,38.5
20081.0,4219.0,70.0,0.0,1.0,28.0,25114.0,506.0,34.7
20083.0,1946.0,89.0,0.0,0.0,10.0,30440.0,324.0,48.0
20085.0,13430.0,85.0,1.0,0.0,4.0,24117.0,467.0,41.3
20087.0,18971.0,95.0,0.0,0.0,2.0,26280.0,479.0,43.1
20089.0,3061.0,96.0,0.0,0.0,2.0,23134.0,291.0,51.8
20091.0,552947.0,82.0,4.0,4.0,7.0,38827.0,773.0,36.5
20093.0,3956.0,67.0,0.0,0.0,29.0,22292.0,406.0,35.7
20095.0,7860.0,95.0,0.0,0.0,3.0,24026.0,432.0,45.0
20097.0,2527.0,92.0,1.0,0.0,5.0,23232.0,348.0,41.8
20099.0,21369.0,85.0,4.0,0.0,4.0,22394.0,350.0,40.7
20101.0,1616.0,91.0,0.0,0.0,7.0,31694.0,377.0,46.2
20103.0,77002.0,80.0,8.0,2.0,6.0,27017.0,669.0,37.2
20105.0,3199.0,96.0,0.0,1.0,2.0,23686.0,296.0,46.4
20107.0,9580.0,95.0,1.0,0.0,2.0,26224.0,406.0,44.5
20109.0,2775.0,93.0,0.0,4.0,1.0,25328.0,380.0,44.4
20111.0,33624.0,73.0,1.0,2.0,20.0,19789.0,442.0,32.2
20113.0,29297.0,93.0,1.0,1.0,4.0,27462.0,477.0,41.8
20115.0,12491.0,94.0,1.0,0.0,3.0,22269.0,376.0,44.5
20117.0,10057.0,96.0,0.0,1.0,2.0,25262.0,328.0,45.0
20119.0,4486.0,83.0,1.0,1.0,14.0,21990.0,402.0,39.2
20121.0,32682.0,93.0,1.0,0.0,3.0,28412.0,566.0,40.2
20123.0,6368.0,97.0,0.0,0.0,2.0,26911.0,315.0,43.8
20125.0,34869.0,81.0,6.0,1.0,6.0,21332.0,409.0,39.7
20127.0,5869.0,93.0,0.0,0.0,4.0,24680.0,397.0,47.4
20129.0,3182.0,75.0,1.0,2.0,20.0,22378.0,333.0,41.1
20131.0,10149.0,96.0,1.0,0.0,1.0,24550.0,333.0,42.1
20133.0,16477.0,91.0,1.0,0.0,4.0,21163.0,383.0,40.2
20135.0,3095.0,90.0,0.0,0.0,8.0,30223.0,352.0,51.6
20137.0,5640.0,90.0,3.0,0.0,3.0,22942.0,355.0,44.6
20139.0,16260.0,95.0,0.0,0.0,2.0,24789.0,435.0,42.7
20141.0,3846.0,97.0,0.0,1.0,1.0,26313.0,297.0,47.9
20143.0,6078.0,95.0,0.0,0.0,2.0,26614.0,403.0,42.4
20145.0,6971.0,86.0,5.0,0.0,7.0,23230.0,315.0,43.1
20147.0,5573.0,94.0,0.0,0.0,2.0,23772.0,315.0,45.5
20149.0,22009.0,91.0,1.0,1.0,5.0,24892.0,538.0,34.7
20151.0,9730.0,90.0,1.0,0.0,6.0,26209.0,438.0,39.6
20153.0,2545.0,94.0,0.0,0.0,4.0,26897.0,349.0,50.8
20155.0,64319.0,86.0,3.0,1.0,8.0,23382.0,470.0,39.5
20157.0,4919.0,97.0,0.0,0.0,1.0,25531.0,299.0,50.7
20159.0,10055.0,85.0,1.0,0.0,10.0,23068.0,369.0,37.5
20161.0,73243.0,79.0,6.0,5.0,7.0,22948.0,732.0,24.5
20163.0,5189.0,96.0,0.0,1.0,1.0,23768.0,351.0,44.5
20165.0,3233.0,96.0,1.0,0.0,1.0,24175.0,312.0,48.7
20167.0,6945.0,95.0,1.0,0.0,2.0,24683.0,370.0,47.1
20169.0,55633.0,82.0,3.0,2.0,10.0,24935.0,502.0,37.8
20171.0,4930.0,83.0,0.0,0.0,15.0,26274.0,524.0,43.1
20173.0,500768.0,70.0,9.0,4.0,13.0,25603.0,532.0,34.4
20175.0,23146.0,35.0,3.0,3.0,57.0,19015.0,504.0,29.2
20177.0,178378.0,75.0,8.0,1.0,11.0,26057.0,537.0,38.5
20179.0,2553.0,91.0,0.0,0.0,4.0,26841.0,315.0,46.6
20181.0,6063.0,85.0,2.0,0.0,11.0,21476.0,396.0,38.7
20183.0,3790.0,96.0,0.0,0.0,1.0,26811.0,277.0,50.4
20185.0,4391.0,85.0,0.0,0.0,13.0,23240.0,319.0,45.3
20187.0,2210.0,55.0,1.0,0.0,41.0,21712.0,383.0,34.6
20189.0,5713.0,65.0,0.0,0.0,33.0,24950.0,453.0,34.5
20191.0,23884.0,91.0,0.0,0.0,5.0,22972.0,391.0,40.2
20193.0,7902.0,92.0,1.0,0.0,5.0,26903.0,388.0,35.6
20195.0,2981.0,96.0,0.0,0.0,2.0,23095.0,462.0,46.5
20197.0,7050.0,94.0,1.0,0.0,3.0,24199.0,451.0,41.5
20199.0,1568.0,92.0,0.0,0.0,8.0,25429.0,275.0,42.7
20201.0,5763.0,95.0,1.0,0.0,3.0,22621.0,278.0,46.2
20203.0,2231.0,71.0,0.0,0.0,28.0,23799.0,394.0,39.3
20205.0,9269.0,94.0,0.0,1.0,3.0,19929.0,346.0,44.0
20207.0,3278.0,95.0,0.0,0.0,2.0,21774.0,298.0,48.5
20209.0,158348.0,43.0,25.0,3.0,27.0,18957.0,545.0,33.1
21001.0,18696.0,94.0,2.0,0.0,2.0,17371.0,338.0,39.9
21003.0,20123.0,96.0,1.0,0.0,2.0,19086.0,361.0,39.6
21005.0,21575.0,95.0,3.0,0.0,1.0,24161.0,551.0,38.5
21007.0,8282.0,94.0,4.0,0.0,1.0,24781.0,340.0,41.7
21009.0,42504.0,91.0,4.0,1.0,3.0,19745.0,404.0,39.8
21011.0,11732.0,96.0,2.0,0.0,1.0,16367.0,381.0,40.4
21013.0,28409.0,95.0,2.0,0.0,1.0,15091.0,345.0,40.9
21015.0,121214.0,89.0,3.0,2.0,4.0,29235.0,733.0,36.0
21017.0,19999.0,85.0,7.0,0.0,7.0,22893.0,461.0,40.4
21019.0,49314.0,94.0,2.0,0.0,1.0,24530.0,436.0,41.5
21021.0,28701.0,87.0,6.0,1.0,3.0,22249.0,450.0,41.1
21023.0,8472.0,99.0,0.0,0.0,1.0,20918.0,383.0,40.4
21025.0,13776.0,98.0,1.0,0.0,1.0,14706.0,331.0,40.3
21027.0,20059.0,95.0,2.0,0.0,1.0,18101.0,352.0,41.9
21029.0,75250.0,96.0,1.0,0.0,1.0,24308.0,598.0,38.5
21031.0,12746.0,95.0,0.0,0.0,3.0,18136.0,366.0,40.3
21033.0,12946.0,92.0,5.0,0.0,2.0,20327.0,331.0,42.6
21035.0,37383.0,90.0,4.0,2.0,2.0,21490.0,413.0,33.8
21037.0,90606.0,93.0,3.0,1.0,2.0,26945.0,582.0,37.0
21039.0,5064.0,96.0,1.0,0.0,2.0,21500.0,354.0,42.3
21041.0,10902.0,89.0,2.0,1.0,7.0,19429.0,503.0,36.3
21043.0,27493.0,97.0,1.0,0.0,1.0,19204.0,374.0,39.3
21045.0,16006.0,96.0,1.0,0.0,3.0,15603.0,313.0,41.7
21047.0,74169.0,68.0,20.0,1.0,7.0,19773.0,530.0,28.7
21049.0,35608.0,91.0,5.0,0.0,3.0,24524.0,538.0,40.7
21051.0,21633.0,93.0,5.0,0.0,1.0,13542.0,322.0,37.7
21053.0,10210.0,96.0,1.0,0.0,2.0,16795.0,334.0,40.8
21055.0,9283.0,97.0,1.0,0.0,1.0,21375.0,306.0,42.4
21057.0,6842.0,95.0,3.0,0.0,0.0,17697.0,258.0,43.7
21059.0,97230.0,90.0,5.0,1.0,3.0,22963.0,478.0,39.2
21061.0,12148.0,97.0,2.0,0.0,1.0,19481.0,337.0,42.2
21063.0,7784.0,96.0,3.0,0.0,1.0,14040.0,288.0,41.4
21065.0,14601.0,98.0,0.0,0.0,0.0,16435.0,360.0,42.1
21067.0,300843.0,73.0,14.0,4.0,7.0,29251.0,629.0,33.9
21069.0,14435.0,96.0,1.0,0.0,1.0,19304.0,360.0,40.6
21071.0,39448.0,98.0,1.0,0.0,1.0,17716.0,414.0,39.9
21073.0,49390.0,83.0,10.0,1.0,3.0,26243.0,530.0,40.2
21075.0,6650.0,72.0,23.0,1.0,1.0,18602.0,312.0,42.8
21077.0,8525.0,92.0,1.0,1.0,5.0,19020.0,499.0,38.3
21079.0,16896.0,94.0,3.0,0.0,2.0,21341.0,429.0,41.3
21081.0,24685.0,95.0,1.0,0.0,2.0,19829.0,540.0,36.0
21083.0,37329.0,88.0,4.0,0.0,6.0,20746.0,366.0,40.4
21085.0,25833.0,96.0,1.0,0.0,1.0,19115.0,380.0,39.5
21087.0,11252.0,95.0,2.0,0.0,1.0,17984.0,333.0,43.8
21089.0,36822.0,97.0,1.0,0.0,1.0,22035.0,437.0,42.3
21091.0,8608.0,96.0,1.0,0.0,1.0,22686.0,381.0,41.5
21093.0,106211.0,77.0,11.0,2.0,5.0,24147.0,570.0,35.4
21095.0,29012.0,95.0,3.0,0.0,1.0,16257.0,314.0,40.8
21097.0,18693.0,94.0,2.0,0.0,2.0,21424.0,395.0,41.2
21099.0,18345.0,92.0,5.0,0.0,1.0,17273.0,365.0,40.5
21101.0,46303.0,88.0,7.0,0.0,2.0,22746.0,473.0,39.4
21103.0,15425.0,92.0,3.0,0.0,3.0,21923.0,479.0,40.6
21105.0,4834.0,88.0,8.0,1.0,2.0,19292.0,313.0,45.9
21107.0,46810.0,89.0,6.0,1.0,2.0,22132.0,392.0,40.2
21109.0,13418.0,98.0,0.0,0.0,1.0,15880.0,330.0,39.4
21111.0,746580.0,70.0,20.0,2.0,4.0,27925.0,592.0,38.0
21113.0,49112.0,91.0,3.0,1.0,3.0,25637.0,558.0,36.0
21115.0,23377.0,98.0,0.0,1.0,1.0,19445.0,333.0,40.3
21117.0,160828.0,90.0,5.0,1.0,3.0,27704.0,599.0,36.4
21119.0,16217.0,98.0,1.0,0.0,1.0,18448.0,325.0,40.9
21121.0,31865.0,96.0,1.0,0.0,2.0,14367.0,365.0,38.9
21123.0,14149.0,92.0,3.0,0.0,3.0,19611.0,417.0,40.3
21125.0,59178.0,96.0,1.0,1.0,1.0,19923.0,418.0,38.0
21127.0,15877.0,98.0,0.0,1.0,0.0,17960.0,363.0,39.6
21129.0,7554.0,96.0,2.0,0.0,1.0,13969.0,267.0,41.9
21131.0,11220.0,98.0,0.0,0.0,0.0,16424.0,294.0,42.1
21133.0,24202.0,98.0,0.0,0.0,1.0,17886.0,340.0,41.3
21135.0,13859.0,98.0,0.0,0.0,1.0,16132.0,262.0,39.9
21137.0,24602.0,95.0,3.0,0.0,2.0,17420.0,404.0,39.8
21139.0,9467.0,97.0,1.0,0.0,1.0,19795.0,377.0,45.2
21141.0,26822.0,89.0,7.0,0.0,2.0,19143.0,400.0,40.7
21143.0,8394.0,92.0,6.0,1.0,1.0,22123.0,350.0,47.8
21145.0,65610.0,84.0,10.0,1.0,2.0,25957.0,466.0,42.3
21147.0,18163.0,90.0,6.0,0.0,2.0,11818.0,321.0,38.6
21149.0,9524.0,97.0,0.0,0.0,1.0,19984.0,315.0,41.9
21151.0,83976.0,90.0,4.0,1.0,2.0,21800.0,521.0,33.7
